Linux 5.4.0-132-generic (ku1rpaaxv008.kunet.ae) 	01/31/23 	_x86_64_	(8 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:15:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:01     dev253-1      0.15      0.00      0.50      0.00      3.33      0.00      0.13      0.01
05:15:01     dev253-2      0.66      0.00      2.92      0.00      4.42      0.00      0.33      0.02
05:15:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:01     dev253-5      0.02      0.00      0.07      0.00      4.00      0.00      0.00      0.00
05:15:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01     dev252-0      0.94      0.00      4.36      0.00      4.61      0.00      0.44      0.03
05:25:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01     dev253-1      0.22      0.00      0.69      0.00      3.10      0.00      0.06      0.01
05:25:01     dev253-2      0.83      0.00      3.67      0.00      4.42      0.00      0.32      0.02
05:25:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01     dev253-5      0.03      0.00      0.13      0.00      4.00      0.00      0.00      0.00
05:25:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:25:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01     dev252-0      0.93      0.00      4.30      0.00      4.60      0.00      0.48      0.02
05:35:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01     dev253-1      0.21      0.00      0.63      0.00      3.03      0.00      0.06      0.01
05:35:01     dev253-2      0.82      0.00      3.68      0.00      4.49      0.00      0.40      0.01
05:35:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01     dev253-5      0.02      0.00      0.07      0.00      4.00      0.00      0.00      0.00
05:35:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:35:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01     dev252-0      0.73      0.00      3.60      0.00      4.92      0.00      0.43      0.03
05:45:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01     dev253-1      0.20      0.00      0.75      0.00      3.80      0.00      0.10      0.01
05:45:01     dev253-2      0.66      0.00      2.89      0.00      4.40      0.00      0.20      0.02
05:45:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01     dev253-5      0.02      0.00      0.07      0.00      4.00      0.00      0.00      0.00
05:45:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:45:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01     dev252-0      0.72      0.00      3.51      0.00      4.85      0.00      0.48      0.03
05:55:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01     dev253-1      0.18      0.00      0.63      0.00      3.45      0.00      0.04      0.01
05:55:01     dev253-2      0.65      0.00      2.92      0.00      4.52      0.00      0.39      0.02
05:55:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01     dev253-5      0.02      0.00      0.07      0.00      4.00      0.00      1.09      0.00
05:55:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:55:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01     dev252-0      1.09      0.00      5.15      0.00      4.71      0.00      0.42      0.03
06:05:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01     dev253-1      0.21      0.00      0.63      0.00      3.03      0.00      0.10      0.01
06:05:01     dev253-2      0.95      0.00      4.23      0.00      4.44      0.00      0.29      0.02
06:05:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01     dev253-5      0.09      0.00      0.39      0.00      4.37      0.00      0.00      0.00
06:05:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:05:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01     dev252-0      0.76      0.00      3.93      0.00      5.15      0.00      0.43      0.03
06:15:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01     dev253-1      0.15      0.00      0.50      0.00      3.33      0.00      0.00      0.01
06:15:01     dev253-2      0.65      0.00      2.89      0.00      4.43      0.00      0.21      0.02
06:15:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01     dev253-5      0.17      0.00      0.67      0.00      4.00      0.00      0.00      0.01
06:15:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:15:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01     dev252-0      1.14      0.01     21.17      0.00     18.63      0.00      0.91      0.07
06:25:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01     dev253-1      0.21      0.00     15.33      0.00     71.84      0.00      0.81      0.01
06:25:01     dev253-2      0.82      0.00      3.59      0.00      4.39      0.00      0.30      0.02
06:25:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01     dev253-5      0.38      0.01      2.41      0.00      6.34      0.00      0.09      0.04
06:25:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:25:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01       dev7-0     48.22     48.22      0.00      0.00      1.00      0.00      0.15      1.23
06:35:01       dev7-1      7.99      7.99      0.00      0.00      1.00      0.00      0.36      0.63
06:35:01       dev7-2      8.96      8.96      0.00      0.00      1.00      0.00      0.30      0.62
06:35:01       dev7-3      6.39      6.39      0.00      0.00      1.00      0.00      0.34      0.37
06:35:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01       dev7-5     31.57     31.57      0.00      0.00      1.00      0.00      0.24      0.91
06:35:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01       dev7-7      8.98      8.98      0.00      0.00      1.00      0.00      0.32      0.69
06:35:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01     dev252-0    244.23  10996.69    173.91      0.00     45.74      0.01      0.53     22.26
06:35:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01     dev253-1     19.68    483.32      3.94      0.00     24.76      0.01      0.60      3.21
06:35:01     dev253-2      0.91      3.28      3.75      0.00      7.75      0.00      0.65      0.03
06:35:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:35:01     dev253-5    259.28  10162.27    166.40      0.00     39.84      0.25      0.96     18.85
06:35:01       dev7-8     15.29     15.29      0.00      0.00      1.00      0.00      0.38      0.84
06:35:01       dev7-9      6.61      6.61      0.00      0.00      1.00      0.00      0.48      0.37
06:35:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01     dev252-0     29.15    868.80    117.97      0.00     33.86      0.00      0.50      1.04
06:45:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01     dev253-1     29.06    849.59    112.52      0.00     33.10      0.01      0.46      0.96
06:45:01     dev253-2      1.50     19.20      5.11      0.00     16.17      0.00      0.63      0.07
06:45:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01     dev253-5      0.13      0.01      0.51      0.00      4.00      0.00      0.30      0.02
06:45:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:45:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01     dev252-0      3.35    253.42    157.07      0.00    122.42      0.00      2.20      0.30
06:55:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01     dev253-1      2.45    253.29    153.28      0.00    166.18      0.00      1.58      0.26
06:55:01     dev253-2      0.80      0.13      3.40      0.00      4.42      0.00      0.37      0.02
06:55:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01     dev253-5      0.14      0.00      0.55      0.00      4.00      0.00      0.39      0.01
06:55:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01     dev252-0      1.25      1.74      5.61      0.00      5.89      0.00      0.58      0.04
07:05:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01     dev253-1      0.22      0.00      0.67      0.00      3.08      0.00      0.09      0.01
07:05:01     dev253-2      1.02      1.13      4.24      0.00      5.24      0.00      0.57      0.02
07:05:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01     dev253-5      0.23      0.61      0.82      0.00      6.23      0.00      0.41      0.01
07:05:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01     dev252-0      0.71      0.21      3.39      0.00      5.05      0.00      0.46      0.03
07:15:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01     dev253-1      0.15      0.00      0.51      0.00      3.35      0.00      0.04      0.01
07:15:01     dev253-2      0.63      0.21      2.79      0.00      4.75      0.00      0.19      0.02
07:15:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01     dev253-5      0.05      0.00      0.19      0.00      4.00      0.00      0.00      0.00
07:15:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:15:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01     dev252-0      0.92      0.06      4.33      0.00      4.78      0.00      0.45      0.03
07:25:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01     dev253-1      0.21      0.00      0.77      0.00      3.68      0.00      0.13      0.01
07:25:01     dev253-2      0.82      0.06      3.62      0.00      4.48      0.00      0.28      0.02
07:25:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01     dev253-5      0.01      0.00      0.06      0.00      4.00      0.00      0.00      0.00
07:25:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01     dev252-0      0.94      0.04      4.31      0.00      4.61      0.00      0.45      0.02
07:35:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01     dev253-1      0.21      0.00      0.63      0.00      3.03      0.00      0.16      0.01
07:35:01     dev253-2      0.83      0.04      3.69      0.00      4.47      0.00      0.35      0.02
07:35:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01     dev253-5      0.01      0.00      0.06      0.00      4.00      0.00      0.00      0.00
07:35:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01     dev252-0      0.74      0.11      3.53      0.00      4.94      0.00      0.49      0.03
07:45:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01     dev253-1      0.15      0.00      0.51      0.00      3.35      0.00      0.04      0.01
07:45:01     dev253-2      0.66      0.11      2.88      0.00      4.51      0.00      0.38      0.02
07:45:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01     dev253-5      0.06      0.00      0.23      0.00      4.00      0.00      0.11      0.00
07:45:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:45:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01      dev11-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01     dev252-0      1.10      0.00     45.89      0.00     41.78      0.00      1.02      0.07
07:55:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01     dev253-1      0.30      0.00     40.07      0.00    133.58      0.00      0.96      0.02
07:55:01     dev253-2      0.65      0.00      2.91      0.00      4.44      0.00      0.42      0.02
07:55:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01     dev253-5      0.45      0.00      3.06      0.00      6.77      0.00      0.10      0.03
07:55:01       dev7-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01       dev7-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:55:01      dev7-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:05:01       dev7-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
